PUBLICATION DATE,FISCAL YEAR,MONTH,REVENUES/EXPENDITURES,DESCRIPTION,AMOUNT
20201113,2021,January,Expenditures,Capital Stabilization Reserve,0
20201113,2021,January,Expenditures,General Reserve,0
20201113,2021,January,Expenditures,Intra-City Expenses,-178
20201113,2021,February,Revenues,General Property Taxes,122
20201113,2021,February,Revenues,Other Taxes,1708
20201113,2021,February,Revenues,Miscellaneous Revenues,314
20201113,2021,February,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,February,Revenues,Intra-City Revenue,-83
20201113,2021,February,Revenues,Disallowances,0
20201113,2021,February,Revenues,Other Categorical Grants,15
20201113,2021,February,Revenues,Inter-Fund Revenues,43
20201113,2021,February,Revenues,Federal Categorical Grants,509
20201113,2021,February,Revenues,State Categorical Grants,345
20201113,2021,February,Expenditures,Personal Service,3750
20201113,2021,February,Expenditures,Other Than Personal Service,1844
20201113,2021,February,Expenditures,Debt Service,215
20201113,2021,February,Expenditures,Capital Stabilization Reserve,0
20201113,2021,February,Expenditures,General Reserve,0
20201113,2021,February,Expenditures,Intra-City Expenses,-83
20201113,2021,March,Revenues,General Property Taxes,1255
20201113,2021,March,Revenues,Other Taxes,2859
20201113,2021,March,Revenues,Miscellaneous Revenues,454
20201113,2021,March,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,March,Revenues,Intra-City Revenue,-113
20201113,2021,March,Revenues,Disallowances,0
20201113,2021,March,Revenues,Other Categorical Grants,102
20201113,2021,March,Revenues,Inter-Fund Revenues,71
20201113,2021,March,Revenues,Federal Categorical Grants,593
20201113,2021,March,Revenues,State Categorical Grants,4026
20201113,2021,March,Expenditures,Personal Service,3672
20201113,2021,March,Expenditures,Other Than Personal Service,1766
20201113,2021,March,Expenditures,Debt Service,158
20201113,2021,March,Expenditures,Capital Stabilization Reserve,0
20201113,2021,March,Expenditures,General Reserve,0
20201113,2021,March,Expenditures,Intra-City Expenses,-113
20201113,2021,April,Revenues,General Property Taxes,580
20201113,2021,April,Revenues,Other Taxes,3213
20201113,2021,April,Revenues,Miscellaneous Revenues,432
20201113,2021,April,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,April,Revenues,Intra-City Revenue,-159
20201113,2021,April,Revenues,Disallowances,0
20201113,2021,April,Revenues,Other Categorical Grants,23
20201113,2021,April,Revenues,Inter-Fund Revenues,113
20201113,2021,April,Revenues,Federal Categorical Grants,636
20201113,2021,April,Revenues,State Categorical Grants,623
20201113,2021,April,Expenditures,Personal Service,3707
20201113,2021,April,Expenditures,Other Than Personal Service,1772
20201113,2021,April,Expenditures,Debt Service,72
20201113,2021,April,Expenditures,Capital Stabilization Reserve,0
20201113,2021,April,Expenditures,General Reserve,0
20201113,2021,April,Expenditures,Intra-City Expenses,-159
20201113,2021,May,Revenues,General Property Taxes,44
20201113,2021,May,Revenues,Other Taxes,1584
20201113,2021,May,Revenues,Miscellaneous Revenues,482
20201113,2021,May,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,May,Revenues,Intra-City Revenue,-133
20201113,2021,May,Revenues,Disallowances,0
20201113,2021,May,Revenues,Other Categorical Grants,22
20201113,2021,May,Revenues,Inter-Fund Revenues,54
20201113,2021,May,Revenues,Federal Categorical Grants,796
20201113,2021,May,Revenues,State Categorical Grants,1924
20201113,2021,May,Expenditures,Personal Service,3730
20201113,2021,May,Expenditures,Other Than Personal Service,1255
20201113,2021,May,Expenditures,Debt Service,200
20201113,2021,May,Expenditures,Capital Stabilization Reserve,0
20201113,2021,May,Expenditures,General Reserve,0
20201113,2021,May,Expenditures,Intra-City Expenses,-133
20201113,2021,June,Revenues,General Property Taxes,77
20201113,2021,June,Revenues,Other Taxes,3437
20201113,2021,June,Revenues,Miscellaneous Revenues,824
20201113,2021,June,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,June,Revenues,Intra-City Revenue,-420
20201113,2021,June,Revenues,Disallowances,0
20201113,2021,June,Revenues,Other Categorical Grants,123
20201113,2021,June,Revenues,Inter-Fund Revenues,35
20201113,2021,June,Revenues,Federal Categorical Grants,737
20201113,2021,June,Revenues,State Categorical Grants,1242
20201113,2021,June,Expenditures,Personal Service,5551
20201113,2021,June,Expenditures,Other Than Personal Service,1878
20201113,2021,June,Expenditures,Debt Service,823
20201113,2021,June,Expenditures,Capital Stabilization Reserve,0
20201113,2021,June,Expenditures,General Reserve,0
20201113,2021,June,Expenditures,Intra-City Expenses,-420
20201113,2021,Post June,Revenues,General Property Taxes,-141
20201113,2021,Post June,Revenues,Other Taxes,-272
20201113,2021,Post June,Revenues,Miscellaneous Revenues,246
20201113,2021,Post June,Revenues,Unrestricted Intgvt.  Aid,0
20201113,2021,Post June,Revenues,Intra-City Revenue,-246
20201113,2021,Post June,Revenues,Disallowances,-15
20201113,2021,Post June,Revenues,Other Categorical Grants,319
20201113,2021,Post June,Revenues,Inter-Fund Revenues,85
20201113,2021,Post June,Revenues,Federal Categorical Grants,1660
20201113,2021,Post June,Revenues,State Categorical Grants,3709
20201113,2021,Post June,Expenditures,Personal Service,3204
20201113,2021,Post June,Expenditures,Other Than Personal Service,1606
20201113,2021,Post June,Expenditures,Debt Service,4
20201113,2021,Post June,Expenditures,Capital Stabilization Reserve,0
20201113,2021,Post June,Expenditures,General Reserve,100
20201113,2021,Post June,Expenditures,Intra-City Expenses,-246
20201218,2021,July,Revenues,General Property Taxes,14130
20201218,2021,July,Revenues,Other Taxes,1446
20201218,2021,July,Revenues,Miscellaneous Revenues,694
20201218,2021,July,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,July,Revenues,Intra-City Revenue,-2
20201218,2021,July,Revenues,Disallowances,0
20201218,2021,July,Revenues,Other Categorical Grants,2
20201218,2021,July,Revenues,Inter-Fund Revenues,0
20201218,2021,July,Revenues,Federal Categorical Grants,66
20201218,2021,July,Revenues,State Categorical Grants,2
20201218,2021,July,Expenditures,Personal Service,2096
20201218,2021,July,Expenditures,Other Than Personal Service,11307
20201218,2021,July,Expenditures,Debt Service,837
20201218,2021,July,Expenditures,Capital Stabilization Reserve,0
20201218,2021,July,Expenditures,General Reserve,0
20201218,2021,July,Expenditures,Intra-City Expenses,-2
20201218,2021,August,Revenues,General Property Taxes,198
20201218,2021,August,Revenues,Other Taxes,1318
20201218,2021,August,Revenues,Miscellaneous Revenues,488
20201218,2021,August,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,August,Revenues,Intra-City Revenue,-2
20201218,2021,August,Revenues,Disallowances,0
20201218,2021,August,Revenues,Other Categorical Grants,113
20201218,2021,August,Revenues,Inter-Fund Revenues,0
20201218,2021,August,Revenues,Federal Categorical Grants,307
20201218,2021,August,Revenues,State Categorical Grants,8
20201218,2021,August,Expenditures,Personal Service,3420
20201218,2021,August,Expenditures,Other Than Personal Service,5507
20201218,2021,August,Expenditures,Debt Service,146
20201218,2021,August,Expenditures,Capital Stabilization Reserve,0
20201218,2021,August,Expenditures,General Reserve,0
20201218,2021,August,Expenditures,Intra-City Expenses,-2
20201218,2021,September,Revenues,General Property Taxes,1422
20201218,2021,September,Revenues,Other Taxes,3341
20201218,2021,September,Revenues,Miscellaneous Revenues,501
20201218,2021,September,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,September,Revenues,Intra-City Revenue,-22
20201218,2021,September,Revenues,Disallowances,0
20201218,2021,September,Revenues,Other Categorical Grants,4
20201218,2021,September,Revenues,Inter-Fund Revenues,35
20201218,2021,September,Revenues,Federal Categorical Grants,107
20201218,2021,September,Revenues,State Categorical Grants,799
20201218,2021,September,Expenditures,Personal Service,3619
20201218,2021,September,Expenditures,Other Than Personal Service,3030
20201218,2021,September,Expenditures,Debt Service,265
20201218,2021,September,Expenditures,Capital Stabilization Reserve,0
20201218,2021,September,Expenditures,General Reserve,0
20201218,2021,September,Expenditures,Intra-City Expenses,-22
20201218,2021,October,Revenues,General Property Taxes,837
20201218,2021,October,Revenues,Other Taxes,2001
20201218,2021,October,Revenues,Miscellaneous Revenues,728
20201218,2021,October,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,October,Revenues,Intra-City Revenue,-60
20201218,2021,October,Revenues,Disallowances,0
20201218,2021,October,Revenues,Other Categorical Grants,6
20201218,2021,October,Revenues,Inter-Fund Revenues,27
20201218,2021,October,Revenues,Federal Categorical Grants,416
20201218,2021,October,Revenues,State Categorical Grants,386
20201218,2021,October,Expenditures,Personal Service,4044
20201218,2021,October,Expenditures,Other Than Personal Service,2740
20201218,2021,October,Expenditures,Debt Service,38
20201218,2021,October,Expenditures,Capital Stabilization Reserve,0
20201218,2021,October,Expenditures,General Reserve,0
20201218,2021,October,Expenditures,Intra-City Expenses,-60
20201218,2021,November,Revenues,General Property Taxes,140
20201218,2021,November,Revenues,Other Taxes,1593
20201218,2021,November,Revenues,Miscellaneous Revenues,473
20201218,2021,November,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,November,Revenues,Intra-City Revenue,-123
20201218,2021,November,Revenues,Disallowances,0
20201218,2021,November,Revenues,Other Categorical Grants,116
20201218,2021,November,Revenues,Inter-Fund Revenues,33
20201218,2021,November,Revenues,Federal Categorical Grants,950
20201218,2021,November,Revenues,State Categorical Grants,917
20201218,2021,November,Expenditures,Personal Service,3658
20201218,2021,November,Expenditures,Other Than Personal Service,2237
20201218,2021,November,Expenditures,Debt Service,266
20201218,2021,November,Expenditures,Capital Stabilization Reserve,0
20201218,2021,November,Expenditures,General Reserve,0
20201218,2021,November,Expenditures,Intra-City Expenses,-123
20201218,2021,December,Revenues,General Property Taxes,8003
20201218,2021,December,Revenues,Other Taxes,3017
20201218,2021,December,Revenues,Miscellaneous Revenues,599
20201218,2021,December,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,December,Revenues,Intra-City Revenue,-284
20201218,2021,December,Revenues,Disallowances,0
20201218,2021,December,Revenues,Other Categorical Grants,98
20201218,2021,December,Revenues,Inter-Fund Revenues,35
20201218,2021,December,Revenues,Federal Categorical Grants,444
20201218,2021,December,Revenues,State Categorical Grants,1085
20201218,2021,December,Expenditures,Personal Service,3684
20201218,2021,December,Expenditures,Other Than Personal Service,2210
20201218,2021,December,Expenditures,Debt Service,41
20201218,2021,December,Expenditures,Capital Stabilization Reserve,0
20201218,2021,December,Expenditures,General Reserve,0
20201218,2021,December,Expenditures,Intra-City Expenses,-284
20201218,2021,January,Revenues,General Property Taxes,3827
20201218,2021,January,Revenues,Other Taxes,3061
20201218,2021,January,Revenues,Miscellaneous Revenues,684
20201218,2021,January,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,January,Revenues,Intra-City Revenue,-212
20201218,2021,January,Revenues,Disallowances,0
20201218,2021,January,Revenues,Other Categorical Grants,26
20201218,2021,January,Revenues,Inter-Fund Revenues,124
20201218,2021,January,Revenues,Federal Categorical Grants,674
20201218,2021,January,Revenues,State Categorical Grants,308
20201218,2021,January,Expenditures,Personal Service,4496
20201218,2021,January,Expenditures,Other Than Personal Service,2400
20201218,2021,January,Expenditures,Debt Service,487
20201218,2021,January,Expenditures,Capital Stabilization Reserve,0
20201218,2021,January,Expenditures,General Reserve,0
20201218,2021,January,Expenditures,Intra-City Expenses,-212
20201218,2021,February,Revenues,General Property Taxes,115
20201218,2021,February,Revenues,Other Taxes,1705
20201218,2021,February,Revenues,Miscellaneous Revenues,336
20201218,2021,February,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,February,Revenues,Intra-City Revenue,-118
20201218,2021,February,Revenues,Disallowances,0
20201218,2021,February,Revenues,Other Categorical Grants,16
20201218,2021,February,Revenues,Inter-Fund Revenues,41
20201218,2021,February,Revenues,Federal Categorical Grants,542
20201218,2021,February,Revenues,State Categorical Grants,352
20201218,2021,February,Expenditures,Personal Service,3750
20201218,2021,February,Expenditures,Other Than Personal Service,2252
20201218,2021,February,Expenditures,Debt Service,215
20201218,2021,February,Expenditures,Capital Stabilization Reserve,0
20201218,2021,February,Expenditures,General Reserve,0
20201218,2021,February,Expenditures,Intra-City Expenses,-118
20201218,2021,March,Revenues,General Property Taxes,1254
20201218,2021,March,Revenues,Other Taxes,2861
20201218,2021,March,Revenues,Miscellaneous Revenues,475
20201218,2021,March,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,March,Revenues,Intra-City Revenue,-147
20201218,2021,March,Revenues,Disallowances,0
20201218,2021,March,Revenues,Other Categorical Grants,109
20201218,2021,March,Revenues,Inter-Fund Revenues,68
20201218,2021,March,Revenues,Federal Categorical Grants,619
20201218,2021,March,Revenues,State Categorical Grants,4028
20201218,2021,March,Expenditures,Personal Service,3672
20201218,2021,March,Expenditures,Other Than Personal Service,2138
20201218,2021,March,Expenditures,Debt Service,158
20201218,2021,March,Expenditures,Capital Stabilization Reserve,0
20201218,2021,March,Expenditures,General Reserve,0
20201218,2021,March,Expenditures,Intra-City Expenses,-147
20201218,2021,April,Revenues,General Property Taxes,629
20201218,2021,April,Revenues,Other Taxes,3053
20201218,2021,April,Revenues,Miscellaneous Revenues,447
20201218,2021,April,Revenues,Unrestricted Intgvt.  Aid,0
20201218,2021,April,Revenues,Intra-City Revenue,-194
20201218,2021,April,Revenues,Disallowances,0
20201218,2021,April,Revenues,Other Categorical Grants,24
20201218,2021,April,Revenues,Inter-Fund Revenues,111
20201218,2021,April,Revenues,Federal Categorical Grants,668
20201218,2021,April,Revenues,State Categorical Grants,631
20201218,2021,April,Expenditures,Personal Service,3707
